customer_id,dpd,loan_amount,communication_score,utility_payment_score,sms_response_rate,credit_bureau_score,last_payment_days_ago,channel_preference,preferred_hour,business_vintage_years,annual_turnover,emi_amount,last_repayment_date,overdue_amount,repaid_in_7_days,repaid_in_14_days,repaid_in_30_days,default_risk
34613,10,347020,0.5823562653370267,0.8071032320826222,0.5685944594049805,689,63,Call,16,10,5352200,22660,2025-02-17 09:04:57.578245,198058,0,0,1,0
34614,5,71847,0.49089597714718924,0.04146699860947656,0.8379936223074976,606,57,SMS,10,3,6240384,36369,2025-02-10 09:04:57.578245,141949,0,0,0,0
34615,90,97531,0.42849627018772596,0.5198391265188973,0.8802107989822195,592,5,WhatsApp,14,3,3162424,34197,2025-04-28 09:04:57.578245,116922,0,1,1,0
34616,60,375352,0.28518280132347795,0.5832141518251728,0.49660643109495717,633,66,Email,14,18,885002,46913,2025-03-28 09:04:57.578245,135196,0,1,1,0
34617,10,155435,0.3688131344626717,0.6087723991890861,0.4139651878056132,596,74,Email,18,1,2160453,31845,2025-03-14 09:04:57.578245,112703,0,0,0,0
34618,0,446928,0.6768673109267491,0.9172995819341849,0.16266927382817387,681,83,WhatsApp,13,5,7700167,23610,2025-04-01 09:04:57.578245,56567,1,0,0,0
34619,60,101525,0.9726593804742513,0.8099943691717926,0.6792411145705862,701,4,Email,12,23,9804210,15841,2025-02-20 09:04:57.578245,192965,0,0,1,0
34620,60,320199,0.8960761739508826,0.39961783389292016,0.3824029081818381,746,86,SMS,8,23,1397025,16790,2025-02-11 09:04:57.578245,68568,0,0,0,0
34621,30,285095,0.7987169431942627,0.506705999789937,0.5632649281367779,634,24,WhatsApp,17,2,9548262,25549,2025-03-26 09:04:57.578245,158115,0,0,0,0
34622,30,234000,0.7135100194771706,0.6151648359821159,0.5878841044622697,533,7,Email,14,1,6813754,17315,2025-04-22 09:04:57.578245,175121,1,0,1,1
34623,60,292702,0.4435361932247258,0.8870731926380868,0.8801487974467815,709,26,WhatsApp,16,14,3670210,41098,2025-03-25 09:04:57.578245,58311,0,0,1,0
34624,0,106996,0.39408194418812925,0.11834245161994816,0.46719741350625743,825,76,SMS,17,1,3925578,43951,2025-04-29 09:04:57.578245,185118,0,0,1,0
34625,2,212663,0.6584842881349708,0.1947188200737313,0.554802585361597,652,65,Email,16,21,7419318,15371,2025-05-02 09:04:57.578245,142763,0,0,0,0
34626,5,11963,0.18461506938570393,0.13127038742842734,0.6185716381639,340,2,Email,17,5,616242,27710,2025-05-04 09:04:57.578245,29545,1,0,1,0
34627,15,101364,0.9309015513965552,0.17464096932973205,0.4156328787423498,826,20,SMS,9,24,7683536,37042,2025-04-13 09:04:57.578245,27326,0,1,1,0
34628,90,149340,0.11792039542304833,0.7055283944408809,0.13529232857501095,570,2,WhatsApp,8,20,3411642,36754,2025-03-30 09:04:57.578245,199516,0,1,1,0
34629,5,235507,0.11494349232643375,0.39568378987902897,0.45044286125987176,651,60,SMS,8,2,9628921,2624,2025-03-02 09:04:57.578245,197206,0,1,0,0
34630,15,485799,0.1828579760626986,0.6820281355084372,0.056708712012615625,616,9,Email,18,20,1028755,37561,2025-04-01 09:04:57.578245,34781,0,1,1,0
34631,90,216819,0.07018171368850923,0.38877701498929695,0.19430558286074306,420,74,Call,8,3,2501577,47857,2025-04-09 09:04:57.578245,74598,1,1,1,0
34632,90,499729,0.053109247385744296,0.7651228274662425,0.7462795323265246,484,16,Email,14,7,9154388,17089,2025-03-16 09:04:57.578245,162605,0,0,0,0
34633,15,86500,0.15242345729390372,0.6865437526670807,0.6238688228340854,646,88,WhatsApp,19,7,8408404,13900,2025-03-03 09:04:57.578245,7763,0,1,1,0
34634,10,342377,0.32752464509676293,0.09863354113978096,0.7917599659168851,717,29,WhatsApp,10,7,9613906,8853,2025-04-30 09:04:57.578245,64309,0,1,1,0
34635,2,296832,0.5685499615616748,0.27618436617028574,0.6390070490895825,889,84,WhatsApp,12,8,3848001,35270,2025-04-01 09:04:57.578245,19230,1,1,1,0
34636,10,308829,0.5401081233485014,0.43877412925217485,0.47262398472959466,735,45,WhatsApp,19,20,9751119,18195,2025-04-22 09:04:57.578245,48906,1,0,0,1
34637,2,70604,0.07409813907751395,0.615606649037077,0.31647418203926003,443,81,Call,17,6,3236686,12548,2025-03-25 09:04:57.578245,89060,0,1,1,0
34638,10,237202,0.6988073776183518,0.5736903992660476,0.5177020069113696,336,78,WhatsApp,8,6,7814654,45902,2025-03-23 09:04:57.578245,23068,0,0,1,0
34639,0,57921,0.29288899145401537,0.4244697162754484,0.7427185618881358,341,31,Call,17,14,1613752,19963,2025-03-05 09:04:57.578245,164941,0,0,1,0
34640,15,453795,0.41299263501537486,0.14415730466638266,0.01351090623167206,604,64,Call,16,18,4860972,7418,2025-03-15 09:04:57.578245,53477,0,0,0,1
34641,30,321759,0.3674060037542134,0.4581623059412656,0.19732992055279508,335,74,Email,15,18,6999443,22878,2025-04-07 09:04:57.578245,47826,0,1,1,0
34642,1,329769,0.4953204473545504,0.9787047516405754,0.08439868843492715,542,71,Email,10,7,4468683,12806,2025-04-06 09:04:57.578245,37363,0,1,1,0
34643,2,169276,0.0328080798338507,0.3796089345492457,0.4591723060147188,623,66,Call,11,18,3143500,19369,2025-02-09 09:04:57.578245,98624,0,0,1,0
34644,90,417265,0.193366226875881,0.9054186754336955,0.4789166776912144,817,21,Email,15,6,9102033,45835,2025-02-20 09:04:57.578245,60588,0,0,1,0
34645,60,186031,0.15374945355254643,0.4633326331088976,0.6327049443974981,393,17,Call,8,14,4423333,41954,2025-03-23 09:04:57.578245,66490,1,0,1,0
34646,5,453191,0.8029109342700682,0.023632595550414304,0.47924940309216846,796,13,Call,18,10,9231204,24680,2025-03-02 09:04:57.578245,74925,0,0,1,0
34647,60,428795,0.5554489098501603,0.804648053827469,0.9014068447135314,738,20,SMS,18,6,4412191,43144,2025-02-20 09:04:57.578245,88157,0,0,0,0
34648,60,350737,0.7606490076829701,0.4484483404795854,0.6624335821813506,516,32,Call,8,7,7840284,45455,2025-04-15 09:04:57.578245,174225,0,1,1,0
34649,15,135329,0.7063429158615101,0.9260053743886988,0.9813645951785382,891,23,Call,8,23,197933,29565,2025-04-07 09:04:57.578245,81522,0,0,1,0
34650,0,218546,0.26759237565110383,0.6814980749425668,0.5034388184434732,423,61,SMS,19,10,5014522,15535,2025-03-21 09:04:57.578245,141277,0,0,1,1
34651,1,361072,0.5104914705648502,0.9353081836678929,0.2347174234014362,741,72,SMS,9,19,795664,29479,2025-02-24 09:04:57.578245,14165,1,0,1,1
34652,5,247630,0.1450371477930531,0.8556377252505273,0.6760083077294645,555,66,SMS,15,15,3147333,23885,2025-04-29 09:04:57.578245,32766,0,0,0,1
34653,5,144179,0.7809972677439291,0.14867892436318986,0.07716537922976618,613,60,Email,18,13,8318625,4830,2025-03-14 09:04:57.578245,60442,0,1,1,0
34654,1,412878,0.20482297329796806,0.8140209407510369,0.9656904178194646,758,29,SMS,15,11,9384522,47832,2025-04-07 09:04:57.578245,70425,1,1,0,0
34655,90,218615,0.9848003941211352,0.6658119198260561,0.700873182960491,535,42,Call,19,19,5141433,22205,2025-02-26 09:04:57.578245,109417,1,1,0,0
34656,1,291136,0.9729419208460176,0.2380483148147643,0.23625620509096223,702,42,SMS,10,2,9978507,34848,2025-03-27 09:04:57.578245,5642,1,0,1,0
34657,15,413946,0.16574375360264637,0.7977135788348846,0.8838450077181462,668,34,Call,19,18,1552976,42881,2025-04-23 09:04:57.578245,111060,1,0,0,0
34658,10,117047,0.007240220651587803,0.338958704060237,0.0037171812899664536,545,40,SMS,17,15,737172,20977,2025-03-22 09:04:57.578245,42578,0,1,1,0
34659,5,339670,0.11704732151725039,0.04118232376192499,0.1874062961032078,854,89,Email,15,4,3642464,41370,2025-04-19 09:04:57.578245,150029,0,1,1,1
34660,15,307653,0.40868914855348604,0.10741503824867271,0.8200097840507046,544,66,Call,11,3,4345296,35438,2025-03-22 09:04:57.578245,68121,1,0,0,1
34661,5,483573,0.779742619833885,0.29974594000299914,0.23971533195833217,541,85,Email,12,10,812313,25469,2025-02-24 09:04:57.578245,162623,0,1,0,0
34662,90,257140,0.8459781928754175,0.33757459688879554,0.3001239803214988,394,33,Email,15,21,4781474,36282,2025-03-28 09:04:57.578245,184024,0,0,0,0
34663,30,74052,0.4824898834125725,0.6332546823528864,0.9650075674157216,418,42,Email,18,21,4089523,38052,2025-05-04 09:04:57.578245,183787,0,1,1,0
34664,2,67146,0.8721419787351317,0.5877768740651744,0.23997561454417016,805,41,SMS,16,1,1498441,42049,2025-02-09 09:04:57.578245,190419,1,0,1,0
34665,5,25156,0.8843384886104074,0.8845422610314596,0.9365941827317639,743,10,WhatsApp,10,1,6920375,27361,2025-03-10 09:04:57.578245,84282,0,1,1,0
34666,0,93281,0.6035192812581601,0.40503723917796475,0.46800565381654546,536,10,Call,19,13,4803208,29916,2025-03-19 09:04:57.578245,147745,0,1,1,0
34667,15,295177,0.34281070487721044,0.578794296293443,0.5983488355316183,667,51,SMS,17,6,5467340,9538,2025-02-08 09:04:57.578245,85903,0,0,0,0
34668,1,213073,0.7448569012955544,0.7622099533548825,0.0691418186978523,425,75,Call,8,15,4574484,49326,2025-03-31 09:04:57.578245,29668,0,0,0,0
34669,5,171749,0.6703681345583974,0.9010233313105999,0.3955671935404571,736,11,Call,19,21,8012771,6831,2025-03-30 09:04:57.578245,8210,0,0,0,1
34670,10,408502,0.4678768402575554,0.2805491965160819,0.7495779685554111,689,61,Call,15,14,2354723,23183,2025-04-26 09:04:57.578245,44780,0,1,0,0
34671,60,213126,0.7700448325049101,0.9578702565941523,0.1225895650484865,754,64,Call,14,23,8090996,42048,2025-02-16 09:04:57.578245,87043,1,1,0,0
34672,2,386669,0.8183979504571908,0.7312738708441534,0.372552137410901,483,8,WhatsApp,19,19,3221954,24225,2025-02-26 09:04:57.578245,180398,0,1,1,0
34673,15,373924,0.6498366412837173,0.5868264467063218,0.8346491734445256,660,64,Email,17,21,6426498,6610,2025-03-29 09:04:57.578245,44341,0,0,0,1
34674,0,217158,0.015617816329328238,0.5002085862524462,0.9733501030729321,399,57,SMS,10,10,518124,49423,2025-03-31 09:04:57.578245,48625,0,1,0,0
34675,90,316917,0.46571089945801925,0.8081980918604071,0.8957301736117522,723,50,Call,14,18,7708844,10446,2025-03-10 09:04:57.578245,41543,0,0,0,0
34676,0,311947,0.43663401770462495,0.4018912593778097,0.676771611034249,710,32,WhatsApp,14,10,808326,6791,2025-03-06 09:04:57.578245,3278,0,1,0,0
34677,1,234806,0.8938589306801603,0.05162068097968531,0.5558109364744471,512,45,SMS,12,7,7883670,48872,2025-04-03 09:04:57.578245,186431,0,0,0,1
34678,0,57804,0.5103108020644798,0.3067572082859391,0.9439639152136675,383,1,Call,17,21,5536255,34213,2025-02-24 09:04:57.578245,75341,0,0,1,1
34679,60,290758,0.37485101469220317,0.29967101136908747,0.5360127894460354,838,60,WhatsApp,14,16,2370847,45848,2025-04-29 09:04:57.578245,153643,0,0,0,0
34680,5,365197,0.3128336016292881,0.34687805340042277,0.5659768778306735,416,68,WhatsApp,18,8,3272648,31416,2025-03-30 09:04:57.578245,81020,1,0,1,0
34681,1,402138,0.5965380554157398,0.18157858204385657,0.9096132104728615,323,63,Call,16,16,9339652,7422,2025-05-02 09:04:57.578245,173472,0,0,1,1
34682,30,346521,0.07122828037080164,0.0063149486380909,0.6470190950218969,341,73,Email,15,6,6920406,39217,2025-02-12 09:04:57.578245,165752,0,0,1,0
34683,60,118011,0.8755703256768876,0.543986804577592,0.226027629536787,689,89,SMS,14,20,7876075,14505,2025-03-07 09:04:57.578245,195549,0,0,1,0
34684,90,465133,0.6203328770598556,0.7962517207567726,0.0039046846588821627,446,81,SMS,14,5,7350143,13429,2025-02-10 09:04:57.578245,159161,0,0,1,1
34685,10,22955,0.24217509204833976,0.4674754798275149,0.46602487031438433,454,19,Email,13,2,5723038,11386,2025-02-07 09:04:57.578245,172110,1,0,1,0
34686,2,398547,0.28549476156687936,0.1295870964632433,0.6846344750538079,442,32,Call,15,9,5575680,44358,2025-02-27 09:04:57.578245,111946,0,0,0,0
34687,0,303583,0.9034537241394728,0.004823287215234728,0.3721854840348052,852,87,Email,14,15,7843577,19099,2025-02-24 09:04:57.578245,29002,0,1,1,1
34688,60,28224,0.03293691141589283,0.053312739314669066,0.8381291312419757,579,65,WhatsApp,14,9,2222117,10851,2025-03-21 09:04:57.578245,114775,0,1,0,1
34689,15,354341,0.302702063111983,0.8933011808630511,0.7869901933633141,733,18,WhatsApp,11,2,1784168,39276,2025-04-05 09:04:57.578245,123549,0,0,1,0
34690,10,35455,0.2937830951418099,0.7150809356431183,0.3997797579034741,740,89,Email,15,21,9801583,42974,2025-02-26 09:04:57.578245,184925,0,0,1,1
34691,30,28437,0.7457620831191226,0.159156755869305,0.6871027435519678,419,58,WhatsApp,14,8,1351395,33554,2025-04-05 09:04:57.578245,37678,1,1,0,0
34692,10,385710,0.20341508938520436,0.29998933588229637,0.855292836617069,451,1,Call,19,3,3756924,45781,2025-04-08 09:04:57.578245,180145,1,0,0,0
34693,5,476937,0.06576311365122423,0.6294949541055902,0.8697320239893819,845,25,Email,18,14,2979739,10692,2025-03-21 09:04:57.578245,27789,1,0,1,0
34694,10,479489,0.38917011559757086,0.22321226187975318,0.9548999327948097,498,29,Email,10,16,8418406,3524,2025-03-14 09:04:57.578245,182728,0,0,1,1
34695,30,363177,0.7187801516833807,0.1656810333903711,0.7576472315610407,760,55,SMS,14,5,7907405,26510,2025-03-19 09:04:57.578245,101329,0,1,1,0
34696,15,413121,0.05947141134830081,0.4237381883341508,0.43919758555532373,580,5,Email,17,5,3687340,43288,2025-03-26 09:04:57.578245,87594,0,0,0,1
34697,90,268540,0.17168101830188154,0.986922902676192,0.8596267919702255,835,25,WhatsApp,8,6,3391841,14743,2025-03-24 09:04:57.578245,50055,0,0,1,1
34698,1,45147,0.6322817032262844,0.33453100851199846,0.32473461326996855,767,10,Email,17,3,304688,16191,2025-04-01 09:04:57.578245,82715,1,0,1,0
34699,30,448747,0.7066942749642081,0.3905135088686167,0.08849267777470549,630,7,Call,18,14,6744656,33051,2025-03-20 09:04:57.578245,57638,0,1,1,0
34700,0,45307,0.0021680060953548352,0.10142959874024149,0.18453627028016717,573,15,WhatsApp,19,12,6068900,42235,2025-02-13 09:04:57.578245,58086,1,1,0,0
34701,60,300638,0.936475980534243,0.48657398206247104,0.8101905998521488,598,56,WhatsApp,16,11,2680867,35636,2025-02-21 09:04:57.578245,101672,0,1,1,0
34702,5,404778,0.3793622754221253,0.7585271062845103,0.900618885318763,339,49,Call,11,3,370088,30681,2025-04-26 09:04:57.578245,13892,0,1,0,0
34703,60,211113,0.3616187722699039,0.4614369048745294,0.7850464568383493,396,51,Email,10,18,848213,34995,2025-03-13 09:04:57.578245,158866,0,1,1,1
34704,60,433500,0.8384344072563924,0.9386890763907977,0.24964335937124815,744,58,SMS,11,8,5187993,43750,2025-02-24 09:04:57.578245,141565,0,1,0,1
34705,5,481540,0.10956050752896718,0.7147527996168835,0.5681278082058594,387,48,SMS,16,16,9503707,15943,2025-03-16 09:04:57.578245,189156,1,0,1,0
34706,5,434925,0.232305216869369,0.48066651264240745,0.3006684098423672,465,69,WhatsApp,12,19,1265740,5980,2025-04-07 09:04:57.578245,48861,0,1,0,0
34707,10,98677,0.8539521089078338,0.3826516762188402,0.889608148612621,844,18,Email,10,12,5833424,32621,2025-03-09 09:04:57.578245,45707,0,0,1,0
34708,30,458767,0.5634770765086901,0.6871953643136952,0.2209631190679925,439,84,Call,17,21,6486586,5180,2025-04-18 09:04:57.578245,168126,0,1,0,0
34709,15,189106,0.6152520288140192,0.05439586693732368,0.7415841966884912,307,22,WhatsApp,10,18,9153052,20291,2025-04-12 09:04:57.578245,91071,0,1,0,1
34710,0,30342,0.30553007416596223,0.9476827598565806,0.43270756990417725,856,37,Call,10,17,5774582,43583,2025-04-02 09:04:57.578245,177649,1,0,1,0
34711,15,259322,0.5342670092834619,0.605720485817254,0.18756937028096066,889,3,Call,11,6,8313743,36046,2025-02-26 09:04:57.578245,12235,0,0,1,1
34712,2,347205,0.8398342150008608,0.7081560322958358,0.4796013250918596,856,48,Call,18,24,939985,16114,2025-02-10 09:04:57.578245,178771,0,0,1,0
34713,90,120549,0.9823237742470934,0.9431521858443026,0.597299053329857,355,84,Call,18,1,4243310,6092,2025-05-03 09:04:57.578245,57195,1,1,0,0
34714,2,372726,0.38833958168671423,0.7653095911177079,0.4716293488783825,613,61,SMS,18,5,6089497,40775,2025-04-21 09:04:57.578245,146860,0,1,1,0
34715,90,246427,0.16038024237255366,0.025193221042418612,0.11604533559064989,732,27,Call,13,4,3131418,13150,2025-03-01 09:04:57.578245,140668,1,0,0,0
34716,10,268347,0.36141404525869425,0.42285021984854687,0.029633169087799005,648,2,Call,10,2,4256085,47003,2025-03-25 09:04:57.578245,92339,0,1,0,0
34717,60,112091,0.3466489230951638,0.128928157527759,0.411150894997946,562,58,WhatsApp,16,24,4625482,49405,2025-02-27 09:04:57.578245,10133,0,0,1,0
34718,90,85854,0.3546184355218084,0.3312135150530502,0.4385620777816752,808,44,WhatsApp,17,20,9790217,22071,2025-02-26 09:04:57.578245,102144,0,0,1,0
34719,90,109531,0.2544227716968218,0.9333660761850658,0.6099758495336475,430,25,SMS,12,11,4453840,37154,2025-04-02 09:04:57.578245,86973,1,1,0,0
34720,30,333493,0.5460704604191294,0.31942638773474474,0.3974607811279558,447,22,WhatsApp,11,8,873058,25065,2025-03-20 09:04:57.578245,180711,0,1,1,1
34721,0,395998,0.9691134773862149,0.1528051601219027,0.041714561036970244,350,42,Email,11,10,6878585,6885,2025-04-29 09:04:57.578245,5580,0,0,0,0
34722,60,345355,0.05303222521376505,0.9553628081543655,0.992040793334795,420,63,Email,15,13,7000354,19071,2025-03-17 09:04:57.578245,34262,0,0,0,0
34723,30,298437,0.5724263025941588,0.22339893534754585,0.32367579920873146,419,80,SMS,11,9,1078728,46311,2025-04-10 09:04:57.578245,160,1,0,0,0
34724,5,457990,0.9558013333242321,0.559900924494891,0.2014492600248382,609,80,Email,18,8,2515784,9127,2025-05-03 09:04:57.578245,44973,0,0,0,0
34725,15,462353,0.42115456060076706,0.18386821695890787,0.24821904983652532,726,33,SMS,12,9,1081148,16331,2025-03-20 09:04:57.578245,175422,0,0,1,1
34726,1,129839,0.5453936501193357,0.746953506508771,0.829323282762915,398,42,WhatsApp,15,23,338733,46855,2025-02-07 09:04:57.578245,46284,0,1,0,0
34727,5,179212,0.1087370464409737,0.34337117166286235,0.8435551558552611,856,21,WhatsApp,16,8,6456278,10485,2025-02-08 09:04:57.578245,153555,0,0,1,1
34728,60,224999,0.5937712468514456,0.56858706902065,0.8941727599960587,443,67,Call,16,9,7263595,45654,2025-02-11 09:04:57.578245,176628,0,0,0,0
34729,5,50713,0.38670391375292545,0.6186365919681013,0.447680714081615,585,79,WhatsApp,15,13,5070058,27416,2025-02-21 09:04:57.578245,158658,0,0,1,1
34730,5,448832,0.7271305544558023,0.23084113862507027,0.385048276465614,565,13,SMS,16,8,3081695,26297,2025-05-01 09:04:57.578245,87282,0,0,0,0
34731,5,473286,0.500007266944116,0.5191786019340412,0.8496783455877378,622,85,SMS,11,9,8011251,11349,2025-03-06 09:04:57.578245,77441,0,1,0,0
34732,90,143328,0.10726608377590896,0.7286129634870603,0.9598149511020245,747,19,WhatsApp,12,5,5030910,12173,2025-03-05 09:04:57.578245,43242,0,0,1,0
34733,1,142982,0.1582521638640716,0.6174195040985454,0.21652004402431535,726,84,Email,14,5,2665357,37064,2025-03-10 09:04:57.578245,32162,0,0,1,0
34734,30,101464,0.8831457943434344,0.4053853329297519,0.4568640368981295,501,85,SMS,8,17,3409484,48694,2025-03-28 09:04:57.578245,8636,0,1,0,0
34735,2,188556,0.5985133830271978,0.13297292129315474,0.7626408972009142,845,76,SMS,12,12,1122495,17954,2025-04-15 09:04:57.578245,126350,0,0,1,0
34736,5,105706,0.07014617515529475,0.9491230260366531,0.9371791703777089,883,69,Email,9,18,595917,8237,2025-04-04 09:04:57.578245,66304,0,1,1,0
34737,0,52593,0.30553203381853933,0.8961894359426247,0.45422465886655283,619,26,Email,11,19,1706783,43962,2025-02-13 09:04:57.578245,36545,0,0,1,0
34738,2,49282,0.7570064527876403,0.714464003805257,0.33210807478178406,350,25,Email,9,4,7799289,47657,2025-03-22 09:04:57.578245,59598,0,0,1,0
34739,1,187883,0.5796395515983034,0.7636051225441588,0.04667960678731675,777,89,Email,9,1,1583445,38057,2025-04-04 09:04:57.578245,34013,0,0,1,0
34740,30,458906,0.8786015477895696,0.8816786029284623,0.6627192891507611,676,33,WhatsApp,19,17,6688014,46659,2025-04-17 09:04:57.578245,162705,0,0,1,1
34741,15,54476,0.28698018494350486,0.6636919414695993,0.5681189277392983,749,84,SMS,13,12,3883724,36120,2025-02-18 09:04:57.578245,157118,0,0,0,0
34742,0,444968,0.872808036688591,0.6765247888241867,0.5461603507448555,442,35,Email,14,7,634650,41749,2025-04-05 09:04:57.578245,127872,1,0,0,0
34743,60,260875,0.4244818172115309,0.204599942761855,0.4497145269472502,395,29,Email,8,10,5580260,40570,2025-03-16 09:04:57.578245,82190,0,0,0,0
34744,90,8040,0.9706114967022172,0.691481294137613,0.4414669451591817,592,61,WhatsApp,9,4,4500963,2852,2025-03-04 09:04:57.578245,196902,1,1,1,0
34745,0,334966,0.8475289751164368,0.8319273718130552,0.2631928119830266,503,46,Email,17,1,132808,27960,2025-05-05 09:04:57.578245,139801,0,0,1,0
34746,10,448426,0.921713170526787,0.9300704999439008,0.24043844526343217,667,82,Email,13,10,1386058,14403,2025-04-20 09:04:57.578245,21463,0,0,1,0
34747,30,292034,0.8358309513082711,0.610559819999416,0.5569541017105321,317,58,Email,14,19,758016,21699,2025-04-03 09:04:57.578245,150836,1,1,1,1
34748,1,186801,0.7441202996080545,0.7755001983102846,0.8756235390163909,888,0,Call,16,2,7187907,35476,2025-03-14 09:04:57.578245,14918,1,1,1,0
